"plot_id","monad","sample","title","caption","surv_habitat"
44309,"SH5731",6502270,"Inventory survey","NPMS Grazing","Low"
163756,"SK5413",6502351,"Indicator survey","NPMS Habitat","Hedgerows of native species"
163756,"SK5413",6502351,"Indicator survey","NPMS Management","Path, track or road works"
163756,"SK5413",6502351,"Indicator survey","NPMS Grazing","Low"
163756,"SK5413",6502403,"Indicator survey","NPMS Grazing","Low"
163756,"SK5413",6502403,"Indicator survey","NPMS Management","Path, track or road works"
163756,"SK5413",6502403,"Indicator survey","NPMS Habitat","Hedgerows of native species"
163757,"SK5413",6514011,"Indicator survey","NPMS Habitat","Hedgerows of native species"
163757,"SK5413",6514011,"Indicator survey","NPMS Grazing","Moderate"
163757,"SK5413",6514011,"Indicator survey","NPMS Management","Path, track or road works"
44074,"SH5731",6522077,"Inventory survey","NPMS Habitat","Coastal sand dunes"
44074,"SH5731",6522077,"Inventory survey","NPMS Management","Cutting / mowing"
44074,"SH5731",6531970,"Inventory survey","NPMS Management","Cutting / mowing"
44074,"SH5731",6531970,"Inventory survey","NPMS Habitat","Coastal sand dunes"
44323,"SH5731",6533878,"Inventory survey","NPMS Habitat","Coastal sand dunes"
44323,"SH5731",6533878,"Inventory survey","NPMS Grazing","Low"
163757,"SK5413",6533917,"Indicator survey","NPMS Grazing","Low"
163757,"SK5413",6533917,"Indicator survey","NPMS Habitat","Hedgerows of native species"
163758,"SK5413",6533924,"Indicator survey","NPMS Management","Arable cropping"
163758,"SK5413",6533924,"Indicator survey","NPMS Habitat","Arable field margins"
163758,"SK5413",6533924,"Indicator survey","NPMS Grazing","Low"
163758,"SK5413",6533943,"Indicator survey","NPMS Habitat","Arable field margins"
163758,"SK5413",6533943,"Indicator survey","NPMS Grazing","Low"
163758,"SK5413",6533943,"Indicator survey","NPMS Management","Arable cropping"
163759,"SK5413",6533964,"Indicator survey","NPMS Grazing","Low"
163759,"SK5413",6533964,"Indicator survey","NPMS Habitat","Arable field margins"
163759,"SK5413",6533964,"Indicator survey","NPMS Management","Arable cropping"
163759,"SK5413",6533968,"Indicator survey","NPMS Grazing","Low"
163759,"SK5413",6533968,"Indicator survey","NPMS Habitat","Arable field margins"
163759,"SK5413",6533968,"Indicator survey","NPMS Management","Arable cropping"
44323,"SH5731",6534089,"Inventory survey","NPMS Habitat","Coastal sand dunes"
44323,"SH5731",6534089,"Inventory survey","NPMS Grazing","Low"
44314,"SH5731",6534275,"Inventory survey","NPMS Grazing","Low"
44314,"SH5731",6534275,"Inventory survey","NPMS Habitat","Coastal sand dunes"
44314,"SH5731",6534282,"Inventory survey","NPMS Grazing","Low"
44314,"SH5731",6534282,"Inventory survey","NPMS Habitat","Coastal sand dunes"
44312,"SH5731",6534466,"Inventory survey","NPMS Grazing","Low"
44312,"SH5731",6534466,"Inventory survey","NPMS Habitat","Coastal sand dunes"
44312,"SH5731",6534481,"Inventory survey","NPMS Habitat","Coastal sand dunes"
44312,"SH5731",6534481,"Inventory survey","NPMS Grazing","Low"
201025,"SD9668",6534508,"Wildflower survey","NPMS Grazing","Moderate"
201025,"SD9668",6534508,"Wildflower survey","NPMS Management","Grazing - livestock"
201025,"SD9668",6534508,"Wildflower survey","NPMS Habitat","Upland grassland"
201019,"SD9668",6534557,"Indicator survey","NPMS Management","Grazing - livestock"
201019,"SD9668",6534557,"Indicator survey","NPMS Habitat","Inland rocks and scree"
201019,"SD9668",6534557,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
201019,"SD9668",6534557,"Indicator survey","NPMS Grazing","Moderate"
201022,"SD9668",6534650,"Indicator survey","NPMS Grazing","Moderate"
201022,"SD9668",6534650,"Indicator survey","NPMS Habitat","Upland grassland"
201022,"SD9668",6534650,"Indicator survey","NPMS Management","Grazing - livestock"
201022,"SD9668",6534650,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
201023,"SD9668",6534710,"Indicator survey","NPMS Grazing","Moderate"
201023,"SD9668",6534710,"Indicator survey","NPMS Habitat","Inland rocks and scree"
201023,"SD9668",6534710,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
201023,"SD9668",6534710,"Indicator survey","NPMS Management","Grazing - livestock"
200998,"SD9668",6534770,"Indicator survey","NPMS Grazing","Moderate"
200998,"SD9668",6534770,"Indicator survey","NPMS Habitat","Upland grassland"
200998,"SD9668",6534770,"Indicator survey","NPMS Management","Grazing - livestock"
200998,"SD9668",6534770,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
201025,"SD9668",6534863,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
201025,"SD9668",6534863,"Indicator survey","NPMS Management","Grazing - livestock"
201025,"SD9668",6534863,"Indicator survey","NPMS Habitat","Upland grassland"
201025,"SD9668",6534863,"Indicator survey","NPMS Grazing","Moderate"
219822,"SE0510",6538672,"Inventory survey","NPMS Grazing","Low"
219822,"SE0510",6538672,"Inventory survey","NPMS Habitat","Dry heathland"
219822,"SE0510",6538672,"Inventory survey","NPMS Management","Grazing - livestock"
219834,"NN1368",6539057,"Inventory survey","NPMS Management","Cutting / mowing"
219834,"NN1368",6539057,"Inventory survey","NPMS Grazing","Low"
219834,"NN1368",6539057,"Inventory survey","NPMS Management","Ditch-clearance"
219834,"NN1368",6539057,"Inventory survey","NPMS Management","Path, track or road works"
219834,"NN1368",6539057,"Inventory survey","NPMS Management","Other"
219834,"NN1368",6539057,"Inventory survey","NPMS Habitat","Dry acid grassland"
219835,"NN1368",6539467,"Inventory survey","NPMS Grazing","Low"
219835,"NN1368",6539467,"Inventory survey","NPMS Habitat","Nutrient-poor lakes and ponds"
219838,"SE2911",6539470,"Wildflower survey","NPMS Grazing","High"
219838,"SE2911",6539470,"Wildflower survey","NPMS Management","Grazing - livestock"
219838,"SE2911",6539470,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
219838,"SE2911",6539521,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
219838,"SE2911",6539521,"Wildflower survey","NPMS Grazing","High"
219838,"SE2911",6539521,"Wildflower survey","NPMS Management","Grazing - livestock"
219840,"SE2911",6539567,"Wildflower survey","NPMS Habitat","Hedgerows of native species"
219840,"SE2911",6539567,"Wildflower survey","NPMS Grazing","Low"
219840,"SE2911",6539567,"Wildflower survey","NPMS Management","Path, track or road works"
219840,"SE2911",6539579,"Wildflower survey","NPMS Habitat","Hedgerows of native species"
219840,"SE2911",6539579,"Wildflower survey","NPMS Grazing","Low"
219840,"SE2911",6539579,"Wildflower survey","NPMS Management","Path, track or road works"
219845,"SE2927",6539697,"Indicator survey","NPMS Grazing","Low"
219845,"SE2927",6539697,"Indicator survey","NPMS Management","Other"
219845,"SE2927",6539697,"Indicator survey","NPMS Habitat","Neutral pastures and meadows"
219846,"SE2927",6539742,"Indicator survey","NPMS Habitat","Neutral pastures and meadows"
219846,"SE2927",6539742,"Indicator survey","NPMS Grazing","Low"
219846,"SE2927",6539742,"Indicator survey","NPMS Management","Other"
219847,"SE2927",6539754,"Indicator survey","NPMS Management","Cutting / mowing"
219847,"SE2927",6539754,"Indicator survey","NPMS Habitat","Neutral pastures and meadows"
219848,"SE2927",6539787,"Indicator survey","NPMS Management","Cutting / mowing"
219848,"SE2927",6539787,"Indicator survey","NPMS Habitat","Hedgerows of native species"
135363,"SP7870",6544180,"Inventory survey","NPMS Management","Cutting / mowing"
135363,"SP7870",6544180,"Inventory survey","NPMS Habitat","Neutral pastures and meadows"
135363,"SP7870",6544395,"Inventory survey","NPMS Habitat","Neutral pastures and meadows"
135363,"SP7870",6544395,"Inventory survey","NPMS Management","Ditch-clearance"
135365,"SP7870",6544504,"Inventory survey","NPMS Habitat","Neutral damp grassland"
135365,"SP7870",6544504,"Inventory survey","NPMS Management","Cutting / mowing"
135365,"SP7870",6544513,"Inventory survey","NPMS Habitat","Neutral damp grassland"
135365,"SP7870",6544513,"Inventory survey","NPMS Management","Cutting / mowing"
135366,"SP7870",6544641,"Inventory survey","NPMS Habitat","Base-rich fens, mires and springs"
135366,"SP7870",6544702,"Inventory survey","NPMS Habitat","Base-rich fens, mires and springs"
144191,"TL1029",6545639,"Wildflower survey","NPMS Management","Quarrying"
144191,"TL1029",6545639,"Wildflower survey","NPMS Management","Fenced to exclude grazing"
144191,"TL1029",6545639,"Wildflower survey","NPMS Habitat","Dry calcareous grassland"
144191,"TL1029",6545639,"Wildflower survey","NPMS Grazing","Low"
144399,"TL1029",6546001,"Wildflower survey","NPMS Management","Grazing - rabbits / deer"
144399,"TL1029",6546001,"Wildflower survey","NPMS Habitat","Arable field margins"
144399,"TL1029",6546001,"Wildflower survey","NPMS Grazing","Low"
144399,"TL1029",6546001,"Wildflower survey","NPMS Management","Path, track or road works"
219887,"TL2078",6547970,"Indicator survey","NPMS Habitat","Arable field margins"
219887,"TL2078",6547970,"Indicator survey","NPMS Management","Arable cropping"
219887,"TL2078",6547980,"Indicator survey","NPMS Management","Arable cropping"
219887,"TL2078",6547980,"Indicator survey","NPMS Habitat","Arable field margins"
219888,"TL2078",6547992,"Indicator survey","NPMS Habitat","Hedgerows of native species"
219888,"TL2078",6547996,"Indicator survey","NPMS Habitat","Hedgerows of native species"
219889,"TL2078",6548003,"Indicator survey","NPMS Habitat","Hedgerows of native species"
219889,"TL2078",6548007,"Indicator survey","NPMS Habitat","Hedgerows of native species"
219890,"TL2078",6548013,"Indicator survey","NPMS Management","Arable cropping"
219890,"TL2078",6548013,"Indicator survey","NPMS Habitat","Arable field margins"
219890,"TL2078",6548014,"Indicator survey","NPMS Habitat","Arable field margins"
219890,"TL2078",6548014,"Indicator survey","NPMS Management","Arable cropping"
219891,"TL2078",6548016,"Indicator survey","NPMS Habitat","Dry deciduous woodland"
219891,"TL2078",6548017,"Indicator survey","NPMS Habitat","Hedgerows of native species"
178592,"TQ7417",6549187,"Inventory survey","NPMS Grazing","Moderate"
178592,"TQ7417",6549187,"Inventory survey","NPMS Habitat","Neutral pastures and meadows"
178592,"TQ7417",6549187,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
178592,"TQ7417",6549187,"Inventory survey","NPMS Management","Grazing - livestock"
198515,"SU4038",6549217,"Inventory survey","NPMS Habitat","Arable field margins"
135368,"SP7870",6549254,"Inventory survey","NPMS Management","Cutting / mowing"
135368,"SP7870",6549254,"Inventory survey","NPMS Habitat","Hedgerows of native species"
135368,"SP7870",6549271,"Inventory survey","NPMS Habitat","Hedgerows of native species"
135368,"SP7870",6549271,"Inventory survey","NPMS Management","Cutting / mowing"
178593,"TQ7417",6549328,"Inventory survey","NPMS Grazing","Moderate"
178593,"TQ7417",6549328,"Inventory survey","NPMS Habitat","Dry deciduous woodland"
178593,"TQ7417",6549328,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
135369,"SP7870",6549421,"Inventory survey","NPMS Management","Scrub clearance / tree felling"
135369,"SP7870",6549421,"Inventory survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
178756,"TQ7417",6549509,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
178756,"TQ7417",6549509,"Inventory survey","NPMS Habitat","Base-rich fens, mires and springs"
178756,"TQ7417",6549509,"Inventory survey","NPMS Grazing","Moderate"
135369,"SP7870",6549544,"Inventory survey","NPMS Habitat","Dry deciduous woodland"
135369,"SP7870",6549544,"Inventory survey","NPMS Management","Scrub clearance / tree felling"
159507,"ST7771",6549584,"Indicator survey","NPMS Grazing","Low"
159507,"ST7771",6549584,"Indicator survey","NPMS Habitat","Hedgerows of native species"
159508,"ST7771",6549600,"Indicator survey","NPMS Grazing","Low"
159508,"ST7771",6549600,"Indicator survey","NPMS Habitat","Hedgerows of native species"
159508,"ST7771",6549600,"Indicator survey","NPMS Management","Other"
159509,"ST7771",6549751,"Indicator survey","NPMS Habitat","Lowland grassland"
159509,"ST7771",6549751,"Indicator survey","NPMS Grazing","Low"
159510,"ST7771",6549797,"Indicator survey","NPMS Habitat","Hedgerows of native species"
159512,"ST7771",6549835,"Indicator survey","NPMS Habitat","Hedgerows of native species"
159512,"ST7771",6549835,"Indicator survey","NPMS Grazing","Low"
159512,"ST7771",6549835,"Indicator survey","NPMS Management","Other"
179093,"TQ7417",6549968,"Inventory survey","NPMS Habitat","Hedgerows of native species"
179093,"TQ7417",6549968,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
179093,"TQ7417",6549968,"Inventory survey","NPMS Grazing","Moderate"
179418,"TQ7417",6550155,"Inventory survey","NPMS Management","Grazing - livestock"
179418,"TQ7417",6550155,"Inventory survey","NPMS Grazing","Moderate"
179418,"TQ7417",6550155,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
179418,"TQ7417",6550155,"Inventory survey","NPMS Habitat","Hedgerows of native species"
178592,"TQ7417",6550190,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
178592,"TQ7417",6550190,"Inventory survey","NPMS Habitat","Neutral pastures and meadows"
178592,"TQ7417",6550190,"Inventory survey","NPMS Management","Grazing - livestock"
178592,"TQ7417",6550190,"Inventory survey","NPMS Grazing","Moderate"
178593,"TQ7417",6550199,"Inventory survey","NPMS Habitat","Dry deciduous woodland"
178593,"TQ7417",6550199,"Inventory survey","NPMS Grazing","Moderate"
178593,"TQ7417",6550199,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
178756,"TQ7417",6550258,"Inventory survey","NPMS Grazing","Moderate"
178756,"TQ7417",6550258,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
178756,"TQ7417",6550258,"Inventory survey","NPMS Habitat","Base-rich fens, mires and springs"
179093,"TQ7417",6550301,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
179093,"TQ7417",6550301,"Inventory survey","NPMS Habitat","Hedgerows of native species"
179093,"TQ7417",6550301,"Inventory survey","NPMS Management","Grazing - livestock"
179093,"TQ7417",6550301,"Inventory survey","NPMS Grazing","Moderate"
179418,"TQ7417",6550313,"Inventory survey","NPMS Habitat","Hedgerows of native species"
179418,"TQ7417",6550313,"Inventory survey","NPMS Management","Grazing - livestock"
179418,"TQ7417",6550313,"Inventory survey","NPMS Grazing","Moderate"
179418,"TQ7417",6550313,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
197716,"SU4038",6550934,"Inventory survey","NPMS Management","Arable cropping"
197716,"SU4038",6550934,"Inventory survey","NPMS Management","Herbicides to control weeds"
197716,"SU4038",6550934,"Inventory survey","NPMS Habitat","Arable field margins"
197716,"SU4038",6550934,"Inventory survey","NPMS Grazing","Low"
181864,"TL3313",6551419,"Inventory survey","NPMS Habitat","Neutral pastures and meadows"
181867,"TL3313",6551451,"Inventory survey","NPMS Management","Grazing - livestock"
181867,"TL3313",6551451,"Inventory survey","NPMS Grazing","High"
181867,"TL3313",6551451,"Inventory survey","NPMS Habitat","Neutral damp grassland"
219824,"SE0510",6557682,"Inventory survey","NPMS Habitat","Acid fens, mires and springs"
219827,"SE0510",6561889,"Inventory survey","NPMS Habitat","Montane acid grassland"
219827,"SE0510",6561889,"Inventory survey","NPMS Management","Grazing - livestock"
219827,"SE0510",6561889,"Inventory survey","NPMS Grazing","Low"
219828,"SE0510",6570857,"Inventory survey","NPMS Grazing","Low"
219828,"SE0510",6570857,"Inventory survey","NPMS Habitat","Dry heathland"
219828,"SE0510",6570857,"Inventory survey","NPMS Management","Grazing - livestock"
219829,"SE0510",6571045,"Inventory survey","NPMS Grazing","Low"
219829,"SE0510",6571045,"Inventory survey","NPMS Habitat","Acid fens, mires and springs"
219829,"SE0510",6571045,"Inventory survey","NPMS Management","Grazing - livestock"
219940,"SS1901",6572570,"Inventory survey","NPMS Habitat","Maritime cliffs and slopes"
219940,"SS1901",6572624,"Inventory survey","NPMS Habitat","Maritime cliffs and slopes"
219964,"NN1368",6576164,"Inventory survey","NPMS Habitat","Wet heath"
219964,"NN1368",6576164,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
219964,"NN1368",6576164,"Inventory survey","NPMS Grazing","Moderate"
219965,"NN1368",6576443,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
219965,"NN1368",6576443,"Inventory survey","NPMS Habitat","Dry deciduous woodland"
219965,"NN1368",6576443,"Inventory survey","NPMS Management","Fenced to exclude grazing"
219965,"NN1368",6576443,"Inventory survey","NPMS Management","Other"
219965,"NN1368",6576443,"Inventory survey","NPMS Grazing","Low"
161561,"SY1590",6581476,"Indicator survey","NPMS Management","Grazing - livestock"
161561,"SY1590",6581476,"Indicator survey","NPMS Grazing","Low"
161561,"SY1590",6581476,"Indicator survey","NPMS Habitat","Base-rich fens, mires and springs"
198515,"SU4038",6581490,"Inventory survey","NPMS Habitat","Arable field margins"
198515,"SU4038",6581490,"Inventory survey","NPMS Management","Herbicides to control weeds"
198515,"SU4038",6581490,"Inventory survey","NPMS Grazing","Low"
198515,"SU4038",6581490,"Inventory survey","NPMS Management","Arable cropping"
159418,"SY1590",6581565,"Indicator survey","NPMS Grazing","Low"
159418,"SY1590",6581565,"Indicator survey","NPMS Habitat","Neutral pastures and meadows"
159418,"SY1590",6581565,"Indicator survey","NPMS Management","Grazing - livestock"
159284,"SY1590",6581669,"Indicator survey","NPMS Habitat","Dry deciduous woodland"
198552,"NM4028",6581694,"Indicator survey","NPMS Habitat","Montane dry heathland"
198552,"NM4028",6581694,"Indicator survey","NPMS Grazing","Low"
161991,"SY1590",6581708,"Indicator survey","NPMS Grazing","Low"
161991,"SY1590",6581708,"Indicator survey","NPMS Habitat","Rivers and streams"
161991,"SY1590",6581708,"Indicator survey","NPMS Management","Grazing - livestock"
198552,"NM4028",6581709,"Indicator survey","NPMS Habitat","Montane dry heathland"
198552,"NM4028",6581709,"Indicator survey","NPMS Grazing","Low"
198553,"NM4028",6581762,"Indicator survey","NPMS Habitat","Wet heath"
198553,"NM4028",6581762,"Indicator survey","NPMS Grazing","Low"
161993,"SY1590",6581763,"Indicator survey","NPMS Management","Cutting / mowing"
161993,"SY1590",6581763,"Indicator survey","NPMS Habitat","Hedgerows of native species"
198553,"NM4028",6581772,"Indicator survey","NPMS Grazing","Low"
198553,"NM4028",6581772,"Indicator survey","NPMS Habitat","Wet heath"
165309,"SH7782",6582216,"Inventory survey","NPMS Habitat","Lowland grassland"
165309,"SH7782",6582216,"Inventory survey","NPMS Management","Path, track or road works"
165309,"SH7782",6582216,"Inventory survey","NPMS Grazing","Moderate"
165312,"SH7782",6582343,"Inventory survey","NPMS Management","Grazing - livestock"
165312,"SH7782",6582343,"Inventory survey","NPMS Grazing","Moderate"
165312,"SH7782",6582343,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
165312,"SH7782",6582343,"Inventory survey","NPMS Habitat","Lowland grassland"
198550,"NM4028",6582387,"Indicator survey","NPMS Grazing","Moderate"
198550,"NM4028",6582387,"Indicator survey","NPMS Habitat","Marsh and fen"
198550,"NM4028",6582397,"Indicator survey","NPMS Grazing","Low"
198550,"NM4028",6582397,"Indicator survey","NPMS Habitat","Marsh and fen"
165312,"SH7782",6582438,"Inventory survey","NPMS Grazing","Moderate"
165312,"SH7782",6582438,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
165312,"SH7782",6582438,"Inventory survey","NPMS Management","Grazing - livestock"
165312,"SH7782",6582438,"Inventory survey","NPMS Habitat","Lowland grassland"
198515,"SU4038",6582698,"Inventory survey","NPMS Habitat","Arable field margins"
198515,"SU4038",6582698,"Inventory survey","NPMS Management","Arable cropping"
198515,"SU4038",6582698,"Inventory survey","NPMS Management","Other"
198515,"SU4038",6582698,"Inventory survey","NPMS Grazing","Low"
145436,"SD7773",6582791,"Inventory survey","NPMS Management","Grazing - livestock"
145436,"SD7773",6582791,"Inventory survey","NPMS Grazing","Moderate"
145436,"SD7773",6582791,"Inventory survey","NPMS Habitat","Wet heath"
144587,"SU9899",6582792,"Inventory survey","NPMS Management","Grazing - livestock"
144587,"SU9899",6582792,"Inventory survey","NPMS Grazing","Moderate"
144587,"SU9899",6582792,"Inventory survey","NPMS Habitat","Neutral pastures and meadows"
144587,"SU9899",6583024,"Inventory survey","NPMS Grazing","High"
144587,"SU9899",6583024,"Inventory survey","NPMS Habitat","Neutral pastures and meadows"
144587,"SU9899",6583024,"Inventory survey","NPMS Management","Grazing - livestock"
144590,"SU9899",6583156,"Inventory survey","NPMS Habitat","Rivers and streams"
144590,"SU9899",6583156,"Inventory survey","NPMS Management","Herbicides to control weeds"
213582,"SJ1658",6583158,"Indicator survey","NPMS Grazing","High"
213582,"SJ1658",6583158,"Indicator survey","NPMS Habitat","Hedgerows of native species"
213582,"SJ1658",6583158,"Indicator survey","NPMS Management","Grazing - livestock"
144590,"SU9899",6583197,"Inventory survey","NPMS Habitat","Rivers and streams"
144591,"SU9899",6583238,"Inventory survey","NPMS Management","Tree planting"
144591,"SU9899",6583238,"Inventory survey","NPMS Management","Cutting / mowing"
144591,"SU9899",6583238,"Inventory survey","NPMS Habitat","Nutrient-rich lakes and ponds"
144591,"SU9899",6583276,"Inventory survey","NPMS Habitat","Nutrient-rich lakes and ponds"
213631,"SJ1658",6583280,"Indicator survey","NPMS Management","Cutting / mowing"
213631,"SJ1658",6583280,"Indicator survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
144592,"SU9899",6583551,"Inventory survey","NPMS Grazing","Low"
144592,"SU9899",6583551,"Inventory survey","NPMS Habitat","Dry deciduous woodland"
144592,"SU9899",6583551,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
144592,"SU9899",6583588,"Inventory survey","NPMS Grazing","Low"
144592,"SU9899",6583588,"Inventory survey","NPMS Habitat","Dry deciduous woodland"
144592,"SU9899",6583588,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
144593,"SU9899",6583637,"Inventory survey","NPMS Habitat","Hedgerows of native species"
144593,"SU9899",6583664,"Inventory survey","NPMS Habitat","Hedgerows of native species"
219986,"NJ0041",6583971,"Indicator survey","NPMS Grazing","Low"
219986,"NJ0041",6583971,"Indicator survey","NPMS Habitat","Montane dry heathland"
219988,"NJ0041",6584000,"Indicator survey","NPMS Grazing","Low"
219988,"NJ0041",6584000,"Indicator survey","NPMS Management","Other"
219988,"NJ0041",6584000,"Indicator survey","NPMS Habitat","Wet heath"
219989,"NJ0041",6584022,"Indicator survey","NPMS Habitat","Wet heath"
219989,"NJ0041",6584022,"Indicator survey","NPMS Management","Other"
219989,"NJ0041",6584022,"Indicator survey","NPMS Grazing","Low"
219990,"NJ0041",6584039,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
219990,"NJ0041",6584039,"Indicator survey","NPMS Habitat","Dry deciduous woodland"
219990,"NJ0041",6584039,"Indicator survey","NPMS Grazing","Low"
219991,"NJ0041",6584051,"Indicator survey","NPMS Habitat","Rivers and streams"
219991,"NJ0041",6584051,"Indicator survey","NPMS Grazing","Low"
219991,"NJ0041",6584051,"Indicator survey","NPMS Management","Other"
219878,"J3480",6584192,"Indicator survey","NPMS Management","Other"
219878,"J3480",6584192,"Indicator survey","NPMS Management","Cutting / mowing"
219878,"J3480",6584192,"Indicator survey","NPMS Habitat","Hedgerows of native species"
219878,"J3480",6584202,"Indicator survey","NPMS Management","Cutting / mowing"
219878,"J3480",6584202,"Indicator survey","NPMS Management","Other"
219878,"J3480",6584202,"Indicator survey","NPMS Habitat","Hedgerows of native species"
219879,"J3480",6584227,"Indicator survey","NPMS Habitat","Dry deciduous woodland"
219879,"J3480",6584232,"Indicator survey","NPMS Habitat","Dry deciduous woodland"
219994,"NJ0327",6591827,"Indicator survey","NPMS Grazing","Low"
219994,"NJ0327",6591827,"Indicator survey","NPMS Habitat","Native conifer woods and juniper scrub"
219994,"NJ0327",6591827,"Indicator survey","NPMS Management","Other"
219995,"NJ0327",6591888,"Indicator survey","NPMS Habitat","Native conifer woods and juniper scrub"
219995,"NJ0327",6591888,"Indicator survey","NPMS Grazing","Low"
219995,"NJ0327",6591888,"Indicator survey","NPMS Management","Other"
219996,"NJ0327",6591967,"Indicator survey","NPMS Habitat","Dry heathland"
219996,"NJ0327",6591967,"Indicator survey","NPMS Grazing","Low"
219996,"NJ0327",6591967,"Indicator survey","NPMS Management","Other"
219997,"NJ0327",6591996,"Indicator survey","NPMS Grazing","Low"
219997,"NJ0327",6591996,"Indicator survey","NPMS Management","Other"
219997,"NJ0327",6591996,"Indicator survey","NPMS Habitat","Dry acid grassland"
219999,"NJ0327",6592037,"Indicator survey","NPMS Grazing","Low"
219999,"NJ0327",6592037,"Indicator survey","NPMS Management","Other"
219999,"NJ0327",6592037,"Indicator survey","NPMS Habitat","Wet heath"
185806,"SK3528",6595280,"Inventory survey","NPMS Habitat","Arable field margins"
185806,"SK3528",6595280,"Inventory survey","NPMS Management","Arable cropping"
185807,"SK3528",6595302,"Inventory survey","NPMS Habitat","Lowland grassland"
185807,"SK3528",6595302,"Inventory survey","NPMS Grazing","High"
185807,"SK3528",6595302,"Inventory survey","NPMS Management","Grazing - livestock"
201856,"SX6375",6595471,"Inventory survey","NPMS Habitat","Dry acid grassland"
201856,"SX6375",6595471,"Inventory survey","NPMS Grazing","Moderate"
201856,"SX6375",6595471,"Inventory survey","NPMS Management","Grazing - livestock"
201856,"SX6375",6595510,"Inventory survey","NPMS Habitat","Dry acid grassland"
201856,"SX6375",6595510,"Inventory survey","NPMS Management","Grazing - livestock"
201856,"SX6375",6595510,"Inventory survey","NPMS Grazing","Moderate"
201857,"SX6375",6596011,"Inventory survey","NPMS Grazing","High"
201857,"SX6375",6596011,"Inventory survey","NPMS Habitat","Dry acid grassland"
201857,"SX6375",6596011,"Inventory survey","NPMS Management","Grazing - livestock"
201858,"SX6375",6596300,"Inventory survey","NPMS Grazing","Moderate"
201858,"SX6375",6596300,"Inventory survey","NPMS Management","Grazing - livestock"
201858,"SX6375",6596300,"Inventory survey","NPMS Habitat","Acid fens, mires and springs"
201858,"SX6375",6596334,"Inventory survey","NPMS Management","Grazing - livestock"
201858,"SX6375",6596334,"Inventory survey","NPMS Grazing","Low"
201858,"SX6375",6596334,"Inventory survey","NPMS Habitat","Acid fens, mires and springs"
185474,"SK3528",6596393,"Inventory survey","NPMS Management","Grazing - livestock"
185474,"SK3528",6596393,"Inventory survey","NPMS Habitat","Lowland grassland"
185474,"SK3528",6596393,"Inventory survey","NPMS Grazing","High"
185474,"SK3528",6596437,"Inventory survey","NPMS Habitat","Neutral pastures and meadows"
185474,"SK3528",6596437,"Inventory survey","NPMS Management","Grazing - livestock"
185474,"SK3528",6596437,"Inventory survey","NPMS Grazing","Moderate"
185962,"SK3528",6596455,"Inventory survey","NPMS Habitat","Rivers and streams"
201860,"SX6375",6596458,"Inventory survey","NPMS Habitat","Acid fens, mires and springs"
201860,"SX6375",6596458,"Inventory survey","NPMS Management","Grazing - livestock"
201860,"SX6375",6596458,"Inventory survey","NPMS Grazing","Moderate"
201860,"SX6375",6596482,"Inventory survey","NPMS Management","Grazing - livestock"
201860,"SX6375",6596482,"Inventory survey","NPMS Grazing","Low"
201860,"SX6375",6596482,"Inventory survey","NPMS Habitat","Acid fens, mires and springs"
183379,"SK3528",6596526,"Inventory survey","NPMS Habitat","Hedgerows of native species"
183379,"SK3528",6596526,"Inventory survey","NPMS Management","Cutting / mowing"
219841,"SE2911",6596588,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
219841,"SE2911",6596588,"Wildflower survey","NPMS Management","Arable cropping"
219841,"SE2911",6596588,"Wildflower survey","NPMS Grazing","Low"
219841,"SE2911",6596703,"Wildflower survey","NPMS Management","Arable cropping"
219841,"SE2911",6596703,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
219841,"SE2911",6596703,"Wildflower survey","NPMS Grazing","Low"
219842,"SE2911",6596781,"Wildflower survey","NPMS Grazing","Low"
219842,"SE2911",6596781,"Wildflower survey","NPMS Habitat","Dry deciduous woodland"
